"Raw Data File","cells","tracer molecule","labelled positions","abundance","Parameter Value[injection]","Parameter Value[Replicate]","Factor Value[Incubation time]","Metabolite name","CHEBI identifier","atomic positions to the parent molecule/metabolite name","Empirical formula derivatized molecule/fragment","retention(min)","m/z monitored","signal intensity","isotopologue","isotologue abundance relative concentration"
"20120720 NCI 24h Glucosa C1C2 1_02.CDF","NCI","D-[1,2-C13]-Glucose","1,1,0,0,0,0",50,"2","1",24,"Glucose","CHEBI:","C1-C6","C14H18O8N1",3.74,328,0.47209599501399,"13C0"," "
"20120720 NCI 24h Glucosa C1C2 1_02.CDF","NCI","D-[1,2-C13]-Glucose","1,1,0,0,0,0",50,"2","1",24,"Glucose","CHEBI:","C1-C6","C14H18O8N1",3.74,329,0.0745333349854789,"13C1"," "
"20120720 NCI 24h Glucosa C1C2 1_02.CDF","NCI","D-[1,2-C13]-Glucose","1,1,0,0,0,0",50,"2","1",24,"Glucose","CHEBI:","C1-C6","C14H18O8N1",3.74,330,0.384897758528353,"13C2"," "
"20120720 NCI 24h Glucosa C1C2 1_02.CDF","NCI","D-[1,2-C13]-Glucose","1,1,0,0,0,0",50,"2","1",24,"Glucose","CHEBI:","C1-C6","C14H18O8N1",3.74,331,0.0521996233160702,"13C3"," "
"20120720 NCI 24h Glucosa C1C2 1_02.CDF","NCI","D-[1,2-C13]-Glucose","1,1,0,0,0,0",50,"2","1",24,"Glucose","CHEBI:","C1-C6","C14H18O8N1",3.74,332,0.0138568585291476,"13C4"," "
"20120720 NCI 24h Glucosa C1C2 1_02.CDF","NCI","D-[1,2-C13]-Glucose","1,1,0,0,0,0",50,"2","1",24,"Glucose","CHEBI:","C1-C6","C14H18O8N1",3.74,333,0.00187949045543374,"13C5"," "
"20120720 NCI 24h Glucosa C1C2 1_02.CDF","NCI","D-[1,2-C13]-Glucose","1,1,0,0,0,0",50,"2","1",24,"Glucose","CHEBI:","C1-C6","C14H18O8N1",3.74,334,0.000536939171526261,"13C6"," "
"20120720 NCI 24h Glucosa C1C2 1_03.CDF","NCI","D-[1,2-C13]-Glucose","1,1,0,0,0,0",50,"3","1",24,"Glucose","CHEBI:","C1-C6","C14H18O8N1",3.74,327,0,"13C-1"," "
"20120720 NCI 24h Glucosa C1C2 1_03.CDF","NCI","D-[1,2-C13]-Glucose","1,1,0,0,0,0",50,"3","1",24,"Glucose","CHEBI:","C1-C6","C14H18O8N1",3.74,328,0.472377560451673,"13C0"," "
"20120720 NCI 24h Glucosa C1C2 1_03.CDF","NCI","D-[1,2-C13]-Glucose","1,1,0,0,0,0",50,"3","1",24,"Glucose","CHEBI:","C1-C6","C14H18O8N1",3.74,329,0.0744881700305567,"13C1"," "
"20120720 NCI 24h Glucosa C1C2 1_03.CDF","NCI","D-[1,2-C13]-Glucose","1,1,0,0,0,0",50,"3","1",24,"Glucose","CHEBI:","C1-C6","C14H18O8N1",3.74,330,0.385147791038635,"13C2"," "
"20120720 NCI 24h Glucosa C1C2 1_03.CDF","NCI","D-[1,2-C13]-Glucose","1,1,0,0,0,0",50,"3","1",24,"Glucose","CHEBI:","C1-C6","C14H18O8N1",3.74,331,0.051932759171274,"13C3"," "
"20120720 NCI 24h Glucosa C1C2 1_03.CDF","NCI","D-[1,2-C13]-Glucose","1,1,0,0,0,0",50,"3","1",24,"Glucose","CHEBI:","C1-C6","C14H18O8N1",3.74,332,0.0137467816182984,"13C4"," "
"20120720 NCI 24h Glucosa C1C2 1_03.CDF","NCI","D-[1,2-C13]-Glucose","1,1,0,0,0,0",50,"3","1",24,"Glucose","CHEBI:","C1-C6","C14H18O8N1",3.74,333,0.00181171705981186,"13C5"," "
"20120720 NCI 24h Glucosa C1C2 1_03.CDF","NCI","D-[1,2-C13]-Glucose","1,1,0,0,0,0",50,"3","1",24,"Glucose","CHEBI:","C1-C6","C14H18O8N1",3.74,334,0.000495220629751233,"13C6"," "
"20120720 NCI 24h Glucosa C1C2 2_01.CDF","NCI","D-[1,2-C13]-Glucose","1,1,0,0,0,0",50,"1","2",24,"Glucose","CHEBI:","C1-C6","C14H18O8N1",3.74,327,0,"13C-1"," "
"20120720 NCI 24h Glucosa C1C2 2_01.CDF","NCI","D-[1,2-C13]-Glucose","1,1,0,0,0,0",50,"1","2",24,"Glucose","CHEBI:","C1-C6","C14H18O8N1",3.74,328,0.467850068240197,"13C0"," "
"20120720 NCI 24h Glucosa C1C2 2_01.CDF","NCI","D-[1,2-C13]-Glucose","1,1,0,0,0,0",50,"1","2",24,"Glucose","CHEBI:","C1-C6","C14H18O8N1",3.74,329,0.0731701849822784,"13C1"," "
"20120720 NCI 24h Glucosa C1C2 2_01.CDF","NCI","D-[1,2-C13]-Glucose","1,1,0,0,0,0",50,"1","2",24,"Glucose","CHEBI:","C1-C6","C14H18O8N1",3.74,330,0.39120865252477,"13C2"," "
"20120720 NCI 24h Glucosa C1C2 2_01.CDF","NCI","D-[1,2-C13]-Glucose","1,1,0,0,0,0",50,"1","2",24,"Glucose","CHEBI:","C1-C6","C14H18O8N1",3.74,331,0.0523697510443345,"13C3"," "
"20120720 NCI 24h Glucosa C1C2 2_01.CDF","NCI","D-[1,2-C13]-Glucose","1,1,0,0,0,0",50,"1","2",24,"Glucose","CHEBI:","C1-C6","C14H18O8N1",3.74,332,0.0134545707348715,"13C4"," "
"20120720 NCI 24h Glucosa C1C2 2_01.CDF","NCI","D-[1,2-C13]-Glucose","1,1,0,0,0,0",50,"1","2",24,"Glucose","CHEBI:","C1-C6","C14H18O8N1",3.74,333,0.00154849814460839,"13C5"," "
"20120720 NCI 24h Glucosa C1C2 2_01.CDF","NCI","D-[1,2-C13]-Glucose","1,1,0,0,0,0",50,"1","2",24,"Glucose","CHEBI:","C1-C6","C14H18O8N1",3.74,334,0.000398274328940523,"13C6"," "
"20120720 NCI 24h Glucosa C1C2 2_02.CDF","NCI","D-[1,2-C13]-Glucose","1,1,0,0,0,0",50,"2","2",24,"Glucose","CHEBI:","C1-C6","C14H18O8N1",3.74,327,0,"13C-1"," "
"20120720 NCI 24h Glucosa C1C2 2_02.CDF","NCI","D-[1,2-C13]-Glucose","1,1,0,0,0,0",50,"2","2",24,"Glucose","CHEBI:","C1-C6","C14H18O8N1",3.74,328,0.467065476247079,"13C0"," "
"20120720 NCI 24h Glucosa C1C2 2_02.CDF","NCI","D-[1,2-C13]-Glucose","1,1,0,0,0,0",50,"2","2",24,"Glucose","CHEBI:","C1-C6","C14H18O8N1",3.74,329,0.0736880427903175,"13C1"," "
"20120720 NCI 24h Glucosa C1C2 2_02.CDF","NCI","D-[1,2-C13]-Glucose","1,1,0,0,0,0",50,"2","2",24,"Glucose","CHEBI:","C1-C6","C14H18O8N1",3.74,330,0.389953493625555,"13C2"," "
"20120720 NCI 24h Glucosa C1C2 2_02.CDF","NCI","D-[1,2-C13]-Glucose","1,1,0,0,0,0",50,"2","2",24,"Glucose","CHEBI:","C1-C6","C14H18O8N1",3.74,331,0.0526012563612912,"13C3"," "
"20120720 NCI 24h Glucosa C1C2 2_02.CDF","NCI","D-[1,2-C13]-Glucose","1,1,0,0,0,0",50,"2","2",24,"Glucose","CHEBI:","C1-C6","C14H18O8N1",3.74,332,0.0143894855186753,"13C4"," "
"20120720 NCI 24h Glucosa C1C2 2_02.CDF","NCI","D-[1,2-C13]-Glucose","1,1,0,0,0,0",50,"2","2",24,"Glucose","CHEBI:","C1-C6","C14H18O8N1",3.74,333,0.00181292962398563,"13C5"," "
"20120720 NCI 24h Glucosa C1C2 2_02.CDF","NCI","D-[1,2-C13]-Glucose","1,1,0,0,0,0",50,"2","2",24,"Glucose","CHEBI:","C1-C6","C14H18O8N1",3.74,334,0.000489315833095934,"13C6"," "
"20120720 NCI 24h Glucosa C1C2 2_03.CDF","NCI","D-[1,2-C13]-Glucose","1,1,0,0,0,0",50,"3","2",24,"Glucose","CHEBI:","C1-C6","C14H18O8N1",3.74,327,0,"13C-1"," "
"20120720 NCI 24h Glucosa C1C2 2_03.CDF","NCI","D-[1,2-C13]-Glucose","1,1,0,0,0,0",50,"3","2",24,"Glucose","CHEBI:","C1-C6","C14H18O8N1",3.74,328,0.467135129502725,"13C0"," "
"20120720 NCI 24h Glucosa C1C2 2_03.CDF","NCI","D-[1,2-C13]-Glucose","1,1,0,0,0,0",50,"3","2",24,"Glucose","CHEBI:","C1-C6","C14H18O8N1",3.74,329,0.0736804916841585,"13C1"," "
"20120720 NCI 24h Glucosa C1C2 2_03.CDF","NCI","D-[1,2-C13]-Glucose","1,1,0,0,0,0",50,"3","2",24,"Glucose","CHEBI:","C1-C6","C14H18O8N1",3.74,330,0.390207618899461,"13C2"," "
"20120720 NCI 24h Glucosa C1C2 2_03.CDF","NCI","D-[1,2-C13]-Glucose","1,1,0,0,0,0",50,"3","2",24,"Glucose","CHEBI:","C1-C6","C14H18O8N1",3.74,331,0.0524444110165853,"13C3"," "
"20120720 NCI 24h Glucosa C1C2 2_03.CDF","NCI","D-[1,2-C13]-Glucose","1,1,0,0,0,0",50,"3","2",24,"Glucose","CHEBI:","C1-C6","C14H18O8N1",3.74,332,0.0142054855634099,"13C4"," "
"20120720 NCI 24h Glucosa C1C2 2_03.CDF","NCI","D-[1,2-C13]-Glucose","1,1,0,0,0,0",50,"3","2",24,"Glucose","CHEBI:","C1-C6","C14H18O8N1",3.74,333,0.00183184143270211,"13C5"," "
"20120720 NCI 24h Glucosa C1C2 2_03.CDF","NCI","D-[1,2-C13]-Glucose","1,1,0,0,0,0",50,"3","2",24,"Glucose","CHEBI:","C1-C6","C14H18O8N1",3.74,334,0.000495021900958684,"13C6"," "
"20120720 NCI 24h Glucosa C1C2 3_01.CDF","NCI","D-[1,2-C13]-Glucose","1,1,0,0,0,0",50,"1","3",24,"Glucose","CHEBI:","C1-C6","C14H18O8N1",3.74,327,0,"13C-1"," "
"20120720 NCI 24h Glucosa C1C2 3_01.CDF","NCI","D-[1,2-C13]-Glucose","1,1,0,0,0,0",50,"1","3",24,"Glucose","CHEBI:","C1-C6","C14H18O8N1",3.74,328,0.475858603111116,"13C0"," "
"20120720 NCI 24h Glucosa C1C2 3_01.CDF","NCI","D-[1,2-C13]-Glucose","1,1,0,0,0,0",50,"1","3",24,"Glucose","CHEBI:","C1-C6","C14H18O8N1",3.74,329,0.0747100984027641,"13C1"," "
"20120720 NCI 24h Glucosa C1C2 3_01.CDF","NCI","D-[1,2-C13]-Glucose","1,1,0,0,0,0",50,"1","3",24,"Glucose","CHEBI:","C1-C6","C14H18O8N1",3.74,330,0.382155744081203,"13C2"," "
"20120720 NCI 24h Glucosa C1C2 3_01.CDF","NCI","D-[1,2-C13]-Glucose","1,1,0,0,0,0",50,"1","3",24,"Glucose","CHEBI:","C1-C6","C14H18O8N1",3.74,331,0.0513465232998376,"13C3"," "
"20120720 NCI 24h Glucosa C1C2 3_01.CDF","NCI","D-[1,2-C13]-Glucose","1,1,0,0,0,0",50,"1","3",24,"Glucose","CHEBI:","C1-C6","C14H18O8N1",3.74,332,0.0137390643152215,"13C4"," "
"20120720 NCI 24h Glucosa C1C2 3_01.CDF","NCI","D-[1,2-C13]-Glucose","1,1,0,0,0,0",50,"1","3",24,"Glucose","CHEBI:","C1-C6","C14H18O8N1",3.74,333,0.00174548635914079,"13C5"," "
"20120720 NCI 24h Glucosa C1C2 3_01.CDF","NCI","D-[1,2-C13]-Glucose","1,1,0,0,0,0",50,"1","3",24,"Glucose","CHEBI:","C1-C6","C14H18O8N1",3.74,334,0.000444480430717074,"13C6"," "
"20120720 NCI 24h Glucosa C1C2 3_02.CDF","NCI","D-[1,2-C13]-Glucose","1,1,0,0,0,0",50,"2","3",24,"Glucose","CHEBI:","C1-C6","C14H18O8N1",3.74,327,0,"13C-1"," "
"20120720 NCI 24h Glucosa C1C2 3_02.CDF","NCI","D-[1,2-C13]-Glucose","1,1,0,0,0,0",50,"2","3",24,"Glucose","CHEBI:","C1-C6","C14H18O8N1",3.74,328,0.475396351403596,"13C0"," "
"20120720 NCI 24h Glucosa C1C2 3_02.CDF","NCI","D-[1,2-C13]-Glucose","1,1,0,0,0,0",50,"2","3",24,"Glucose","CHEBI:","C1-C6","C14H18O8N1",3.74,329,0.0749703095222235,"13C1"," "
"20120720 NCI 24h Glucosa C1C2 3_02.CDF","NCI","D-[1,2-C13]-Glucose","1,1,0,0,0,0",50,"2","3",24,"Glucose","CHEBI:","C1-C6","C14H18O8N1",3.74,330,0.381613647029259,"13C2"," "
"20120720 NCI 24h Glucosa C1C2 3_02.CDF","NCI","D-[1,2-C13]-Glucose","1,1,0,0,0,0",50,"2","3",24,"Glucose","CHEBI:","C1-C6","C14H18O8N1",3.74,331,0.0515778354706737,"13C3"," "
"20120720 NCI 24h Glucosa C1C2 3_02.CDF","NCI","D-[1,2-C13]-Glucose","1,1,0,0,0,0",50,"2","3",24,"Glucose","CHEBI:","C1-C6","C14H18O8N1",3.74,332,0.0141533551445261,"13C4"," "
"20120720 NCI 24h Glucosa C1C2 3_02.CDF","NCI","D-[1,2-C13]-Glucose","1,1,0,0,0,0",50,"2","3",24,"Glucose","CHEBI:","C1-C6","C14H18O8N1",3.74,333,0.00181775675307863,"13C5"," "
"20120720 NCI 24h Glucosa C1C2 3_02.CDF","NCI","D-[1,2-C13]-Glucose","1,1,0,0,0,0",50,"2","3",24,"Glucose","CHEBI:","C1-C6","C14H18O8N1",3.74,334,0.000470744676643075,"13C6"," "
"20120720 NCI 24h Glucosa C1C2 3_03.CDF","NCI","D-[1,2-C13]-Glucose","1,1,0,0,0,0",50,"3","3",24,"Glucose","CHEBI:","C1-C6","C14H18O8N1",3.74,327,0,"13C-1"," "
"20120720 NCI 24h Glucosa C1C2 3_03.CDF","NCI","D-[1,2-C13]-Glucose","1,1,0,0,0,0",50,"3","3",24,"Glucose","CHEBI:","C1-C6","C14H18O8N1",3.74,328,0.475366061810289,"13C0"," "
"20120720 NCI 24h Glucosa C1C2 3_03.CDF","NCI","D-[1,2-C13]-Glucose","1,1,0,0,0,0",50,"3","3",24,"Glucose","CHEBI:","C1-C6","C14H18O8N1",3.74,329,0.0749426445020226,"13C1"," "
"20120720 NCI 24h Glucosa C1C2 3_03.CDF","NCI","D-[1,2-C13]-Glucose","1,1,0,0,0,0",50,"3","3",24,"Glucose","CHEBI:","C1-C6","C14H18O8N1",3.74,330,0.381659920200282,"13C2"," "
"20120720 NCI 24h Glucosa C1C2 3_03.CDF","NCI","D-[1,2-C13]-Glucose","1,1,0,0,0,0",50,"3","3",24,"Glucose","CHEBI:","C1-C6","C14H18O8N1",3.74,331,0.0515935748712059,"13C3"," "
"20120720 NCI 24h Glucosa C1C2 3_03.CDF","NCI","D-[1,2-C13]-Glucose","1,1,0,0,0,0",50,"3","3",24,"Glucose","CHEBI:","C1-C6","C14H18O8N1",3.74,332,0.014122829826836,"13C4"," "
"20120720 NCI 24h Glucosa C1C2 3_03.CDF","NCI","D-[1,2-C13]-Glucose","1,1,0,0,0,0",50,"3","3",24,"Glucose","CHEBI:","C1-C6","C14H18O8N1",3.74,333,0.00181808682790431,"13C5"," "
"20120720 NCI 24h Glucosa C1C2 3_03.CDF","NCI","D-[1,2-C13]-Glucose","1,1,0,0,0,0",50,"3","3",24,"Glucose","CHEBI:","C1-C6","C14H18O8N1",3.74,334,0.000496881961460432,"13C6"," "
"20120720 NCI Cold 1_02.CDF","NCI"," "," ",0,"2","1",24,"Glucose","CHEBI:","C1-C6","C14H18O8N1",3.74,327,0,"13C-1"," "
"20120720 NCI Cold 1_02.CDF","NCI"," "," ",0,"2","1",24,"Glucose","CHEBI:","C1-C6","C14H18O8N1",3.74,328,0.830759330195237,"13C0"," "
"20120720 NCI Cold 1_02.CDF","NCI"," "," ",0,"2","1",24,"Glucose","CHEBI:","C1-C6","C14H18O8N1",3.74,329,0.13189492239399,"13C1"," "
"20120720 NCI Cold 1_02.CDF","NCI"," "," ",0,"2","1",24,"Glucose","CHEBI:","C1-C6","C14H18O8N1",3.74,330,0.0323143179313078,"13C2"," "
"20120720 NCI Cold 1_02.CDF","NCI"," "," ",0,"2","1",24,"Glucose","CHEBI:","C1-C6","C14H18O8N1",3.74,331,0.0039743672047187,"13C3"," "
"20120720 NCI Cold 1_02.CDF","NCI"," "," ",0,"2","1",24,"Glucose","CHEBI:","C1-C6","C14H18O8N1",3.74,332,0.000833017252888219,"13C4"," "
"20120720 NCI Cold 1_02.CDF","NCI"," "," ",0,"2","1",24,"Glucose","CHEBI:","C1-C6","C14H18O8N1",3.74,333,0.00016225862094669,"13C5"," "
"20120720 NCI Cold 1_02.CDF","NCI"," "," ",0,"2","1",24,"Glucose","CHEBI:","C1-C6","C14H18O8N1",3.74,334,6.17864009118917e-05,"13C6"," "
"20120903 Cold ribosa_01.CDF","BEAS2B"," "," ",0,"1","a",24,"Ribose","CHEBI:","C1-C5","C11H14O6N1",5.28,255,0,"13C-1"," "
"20120903 Cold ribosa_01.CDF","BEAS2B"," "," ",0,"1","a",24,"Ribose","CHEBI:","C1-C5","C11H14O6N1",5.28,256,0.863711738417653,"13C0"," "
"20120903 Cold ribosa_01.CDF","BEAS2B"," "," ",0,"1","a",24,"Ribose","CHEBI:","C1-C5","C11H14O6N1",5.28,257,0.107496391227823,"13C1"," "
"20120903 Cold ribosa_01.CDF","BEAS2B"," "," ",0,"1","a",24,"Ribose","CHEBI:","C1-C5","C11H14O6N1",5.28,258,0.0237202423184854,"13C2"," "
"20120903 Cold ribosa_01.CDF","BEAS2B"," "," ",0,"1","a",24,"Ribose","CHEBI:","C1-C5","C11H14O6N1",5.28,259,0.00231022577900599,"13C3"," "
"20120903 Cold ribosa_01.CDF","BEAS2B"," "," ",0,"1","a",24,"Ribose","CHEBI:","C1-C5","C11H14O6N1",5.28,260,0.00240798049118403,"13C4"," "
"20120903 Cold ribosa_01.CDF","BEAS2B"," "," ",0,"1","a",24,"Ribose","CHEBI:","C1-C5","C11H14O6N1",5.28,261,0.000300784903868823,"13C5"," "
"20120903 Cold ribosa_01.CDF","BEAS2B"," "," ",0,"1","a",24,"Ribose","CHEBI:","C1-C5","C11H14O6N1",5.28,262,5.26368619795448e-05,"13C6"," "
"20120903 NCIH460 24h Glucosa C1C2 3_01.CDF","NCI","D-[1,2-C13]-Glucose","1,1,0,0,0,0",50,"1","3",24,"Ribose","CHEBI:","C1-C5","C11H14O6N1",5.28,255,0,"13C-1"," "
"20120903 NCIH460 24h Glucosa C1C2 3_01.CDF","NCI","D-[1,2-C13]-Glucose","1,1,0,0,0,0",50,"1","3",24,"Ribose","CHEBI:","C1-C5","C11H14O6N1",5.28,256,0.598430786764052,"13C0"," "
"20120903 NCIH460 24h Glucosa C1C2 3_01.CDF","NCI","D-[1,2-C13]-Glucose","1,1,0,0,0,0",50,"1","3",24,"Ribose","CHEBI:","C1-C5","C11H14O6N1",5.28,257,0.210758452023739,"13C1"," "
"20120903 NCIH460 24h Glucosa C1C2 3_01.CDF","NCI","D-[1,2-C13]-Glucose","1,1,0,0,0,0",50,"1","3",24,"Ribose","CHEBI:","C1-C5","C11H14O6N1",5.28,258,0.117268541200101,"13C2"," "
"20120903 NCIH460 24h Glucosa C1C2 3_01.CDF","NCI","D-[1,2-C13]-Glucose","1,1,0,0,0,0",50,"1","3",24,"Ribose","CHEBI:","C1-C5","C11H14O6N1",5.28,259,0.0423202963405711,"13C3"," "
"20120903 NCIH460 24h Glucosa C1C2 3_01.CDF","NCI","D-[1,2-C13]-Glucose","1,1,0,0,0,0",50,"1","3",24,"Ribose","CHEBI:","C1-C5","C11H14O6N1",5.28,260,0.027336368629355,"13C4"," "
"20120903 NCIH460 24h Glucosa C1C2 3_01.CDF","NCI","D-[1,2-C13]-Glucose","1,1,0,0,0,0",50,"1","3",24,"Ribose","CHEBI:","C1-C5","C11H14O6N1",5.28,261,0.00314772214250439,"13C5"," "
"20120903 NCIH460 24h Glucosa C1C2 3_01.CDF","NCI","D-[1,2-C13]-Glucose","1,1,0,0,0,0",50,"1","3",24,"Ribose","CHEBI:","C1-C5","C11H14O6N1",5.28,262,0.000737832899676526,"13C6"," "
"20120903 NCIH460 24h Glucosa C1C2 3_02.CDF","NCI","D-[1,2-C13]-Glucose","1,1,0,0,0,0",50,"2","3",24,"Ribose","CHEBI:","C1-C5","C11H14O6N1",5.28,255,0,"13C-1"," "
"20120903 NCIH460 24h Glucosa C1C2 3_02.CDF","NCI","D-[1,2-C13]-Glucose","1,1,0,0,0,0",50,"2","3",24,"Ribose","CHEBI:","C1-C5","C11H14O6N1",5.28,256,0.598634926559166,"13C0"," "
"20120903 NCIH460 24h Glucosa C1C2 3_02.CDF","NCI","D-[1,2-C13]-Glucose","1,1,0,0,0,0",50,"2","3",24,"Ribose","CHEBI:","C1-C5","C11H14O6N1",5.28,257,0.210548748931226,"13C1"," "
"20120903 NCIH460 24h Glucosa C1C2 3_02.CDF","NCI","D-[1,2-C13]-Glucose","1,1,0,0,0,0",50,"2","3",24,"Ribose","CHEBI:","C1-C5","C11H14O6N1",5.28,258,0.117281887236107,"13C2"," "
"20120903 NCIH460 24h Glucosa C1C2 3_02.CDF","NCI","D-[1,2-C13]-Glucose","1,1,0,0,0,0",50,"2","3",24,"Ribose","CHEBI:","C1-C5","C11H14O6N1",5.28,259,0.0422177066546515,"13C3"," "
"20120903 NCIH460 24h Glucosa C1C2 3_02.CDF","NCI","D-[1,2-C13]-Glucose","1,1,0,0,0,0",50,"2","3",24,"Ribose","CHEBI:","C1-C5","C11H14O6N1",5.28,260,0.0274161538310443,"13C4"," "
"20120903 NCIH460 24h Glucosa C1C2 3_02.CDF","NCI","D-[1,2-C13]-Glucose","1,1,0,0,0,0",50,"2","3",24,"Ribose","CHEBI:","C1-C5","C11H14O6N1",5.28,261,0.00320299589048629,"13C5"," "
"20120903 NCIH460 24h Glucosa C1C2 3_02.CDF","NCI","D-[1,2-C13]-Glucose","1,1,0,0,0,0",50,"2","3",24,"Ribose","CHEBI:","C1-C5","C11H14O6N1",5.28,262,0.000697580897318843,"13C6"," "
"20120903 NCIH460 24h Glucosa C1C2 3_03.CDF","NCI","D-[1,2-C13]-Glucose","1,1,0,0,0,0",50,"3","3",24,"Ribose","CHEBI:","C1-C5","C11H14O6N1",5.28,255,0,"13C-1"," "
"20120903 NCIH460 24h Glucosa C1C2 3_03.CDF","NCI","D-[1,2-C13]-Glucose","1,1,0,0,0,0",50,"3","3",24,"Ribose","CHEBI:","C1-C5","C11H14O6N1",5.28,256,0.598606325190371,"13C0"," "
"20120903 NCIH460 24h Glucosa C1C2 3_03.CDF","NCI","D-[1,2-C13]-Glucose","1,1,0,0,0,0",50,"3","3",24,"Ribose","CHEBI:","C1-C5","C11H14O6N1",5.28,257,0.210739930233959,"13C1"," "
"20120903 NCIH460 24h Glucosa C1C2 3_03.CDF","NCI","D-[1,2-C13]-Glucose","1,1,0,0,0,0",50,"3","3",24,"Ribose","CHEBI:","C1-C5","C11H14O6N1",5.28,258,0.117218836810629,"13C2"," "
"20120903 NCIH460 24h Glucosa C1C2 3_03.CDF","NCI","D-[1,2-C13]-Glucose","1,1,0,0,0,0",50,"3","3",24,"Ribose","CHEBI:","C1-C5","C11H14O6N1",5.28,259,0.0423783573315782,"13C3"," "
"20120903 NCIH460 24h Glucosa C1C2 3_03.CDF","NCI","D-[1,2-C13]-Glucose","1,1,0,0,0,0",50,"3","3",24,"Ribose","CHEBI:","C1-C5","C11H14O6N1",5.28,260,0.0271121915384132,"13C4"," "
"20120903 NCIH460 24h Glucosa C1C2 3_03.CDF","NCI","D-[1,2-C13]-Glucose","1,1,0,0,0,0",50,"3","3",24,"Ribose","CHEBI:","C1-C5","C11H14O6N1",5.28,261,0.00321445122833332,"13C5"," "
"20120903 NCIH460 24h Glucosa C1C2 3_03.CDF","NCI","D-[1,2-C13]-Glucose","1,1,0,0,0,0",50,"3","3",24,"Ribose","CHEBI:","C1-C5","C11H14O6N1",5.28,262,0.000729907666716025,"13C6"," "
"20120903 NCIH460 24h Glucosa  C1C2 1_02.CDF","NCI","D-[1,2-C13]-Glucose","1,1,0,0,0,0",50,"2","1",24,"Ribose","CHEBI:","C1-C5","C11H14O6N1",5.28,255,0,"13C-1"," "
"20120903 NCIH460 24h Glucosa  C1C2 1_02.CDF","NCI","D-[1,2-C13]-Glucose","1,1,0,0,0,0",50,"2","1",24,"Ribose","CHEBI:","C1-C5","C11H14O6N1",5.28,256,0.588395731569736,"13C0"," "
"20120903 NCIH460 24h Glucosa  C1C2 1_02.CDF","NCI","D-[1,2-C13]-Glucose","1,1,0,0,0,0",50,"2","1",24,"Ribose","CHEBI:","C1-C5","C11H14O6N1",5.28,257,0.212706611719469,"13C1"," "
"20120903 NCIH460 24h Glucosa  C1C2 1_02.CDF","NCI","D-[1,2-C13]-Glucose","1,1,0,0,0,0",50,"2","1",24,"Ribose","CHEBI:","C1-C5","C11H14O6N1",5.28,258,0.120827363156566,"13C2"," "
"20120903 NCIH460 24h Glucosa  C1C2 1_02.CDF","NCI","D-[1,2-C13]-Glucose","1,1,0,0,0,0",50,"2","1",24,"Ribose","CHEBI:","C1-C5","C11H14O6N1",5.28,259,0.0446437432096674,"13C3"," "
"20120903 NCIH460 24h Glucosa  C1C2 1_02.CDF","NCI","D-[1,2-C13]-Glucose","1,1,0,0,0,0",50,"2","1",24,"Ribose","CHEBI:","C1-C5","C11H14O6N1",5.28,260,0.0292313164591858,"13C4"," "
"20120903 NCIH460 24h Glucosa  C1C2 1_02.CDF","NCI","D-[1,2-C13]-Glucose","1,1,0,0,0,0",50,"2","1",24,"Ribose","CHEBI:","C1-C5","C11H14O6N1",5.28,261,0.00343453561676079,"13C5"," "
"20120903 NCIH460 24h Glucosa  C1C2 1_02.CDF","NCI","D-[1,2-C13]-Glucose","1,1,0,0,0,0",50,"2","1",24,"Ribose","CHEBI:","C1-C5","C11H14O6N1",5.28,262,0.000760698268615164,"13C6"," "
"20120903 NCIH460 24h Glucosa  C1C2 1_03.CDF","NCI","D-[1,2-C13]-Glucose","1,1,0,0,0,0",50,"3","1",24,"Ribose","CHEBI:","C1-C5","C11H14O6N1",5.28,255,0,"13C-1"," "
"20120903 NCIH460 24h Glucosa  C1C2 1_03.CDF","NCI","D-[1,2-C13]-Glucose","1,1,0,0,0,0",50,"3","1",24,"Ribose","CHEBI:","C1-C5","C11H14O6N1",5.28,256,0.588594890893879,"13C0"," "
"20120903 NCIH460 24h Glucosa  C1C2 1_03.CDF","NCI","D-[1,2-C13]-Glucose","1,1,0,0,0,0",50,"3","1",24,"Ribose","CHEBI:","C1-C5","C11H14O6N1",5.28,257,0.212752128053502,"13C1"," "
"20120903 NCIH460 24h Glucosa  C1C2 1_03.CDF","NCI","D-[1,2-C13]-Glucose","1,1,0,0,0,0",50,"3","1",24,"Ribose","CHEBI:","C1-C5","C11H14O6N1",5.28,258,0.121148455695453,"13C2"," "
"20120903 NCIH460 24h Glucosa  C1C2 1_03.CDF","NCI","D-[1,2-C13]-Glucose","1,1,0,0,0,0",50,"3","1",24,"Ribose","CHEBI:","C1-C5","C11H14O6N1",5.28,259,0.0442992919875304,"13C3"," "
"20120903 NCIH460 24h Glucosa  C1C2 1_03.CDF","NCI","D-[1,2-C13]-Glucose","1,1,0,0,0,0",50,"3","1",24,"Ribose","CHEBI:","C1-C5","C11H14O6N1",5.28,260,0.0290631112786756,"13C4"," "
"20120903 NCIH460 24h Glucosa  C1C2 1_03.CDF","NCI","D-[1,2-C13]-Glucose","1,1,0,0,0,0",50,"3","1",24,"Ribose","CHEBI:","C1-C5","C11H14O6N1",5.28,261,0.00337470011135991,"13C5"," "
